MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of cytokine production			IBA	PTN000426255 	J:265628 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of interferon-gamma production			IMP		J:138954 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of interferon-gamma production			ISO	P23510 	J:164563 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of interleukin-10 production			IMP		J:164885 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of interleukin-12 production			IMP		J:164885 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of interleukin-13 production			IDA		J:169884 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of interleukin-2 production			ISO	RGD:619816 	J:155856 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of interleukin-4 production			IDA		J:169814 J:169884 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of interleukin-4 production			IMP		J:127284 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of interleukin-4 production			ISO	P23510 	J:164563 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of interleukin-6 production			IMP		J:164885 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of interleukin-6 production			ISO	P23510 	J:164563 	
MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1		positive regulation of T cell cytokine production			IDA		J:169814 J:169884 	
MGI:1101058	Tnfsf9	tumor necrosis factor (ligand) superfamily, member 9	17		positive regulation of interferon-gamma production			ISO	RGD:727974 	J:155856 	
MGI:1101058	Tnfsf9	tumor necrosis factor (ligand) superfamily, member 9	17		positive regulation of interleukin-12 production			ISO	RGD:727974 	J:155856 	
MGI:1101058	Tnfsf9	tumor necrosis factor (ligand) superfamily, member 9	17		positive regulation of interleukin-6 production			ISO	RGD:727974 	J:155856 	
MGI:2180140	Tnfsf15	tumor necrosis factor (ligand) superfamily, member 15	4		positive regulation of cytokine production			ISO	RGD:628735 	J:155856 	
MGI:106295	Tomm70a	translocase of outer mitochondrial membrane 70A	16		positive regulation of interferon-beta production			ISO	O94826 	J:164563 	
MGI:101835	Traf2	TNF receptor-associated factor 2	2		positive regulation of interleukin-2 production			ISO	Q12933 	J:164563 	
MGI:101835	Traf2	TNF receptor-associated factor 2	2		positive regulation of T cell cytokine production			ISO	Q12933 	J:164563 	
MGI:108072	Traf6	TNF receptor-associated factor 6	2		positive regulation of interleukin-12 production			IMP	MGI:2678775 	J:85808 	
MGI:108072	Traf6	TNF receptor-associated factor 6	2		positive regulation of interleukin-2 production			ISO	Q9Y4K3 	J:164563 	
MGI:108072	Traf6	TNF receptor-associated factor 6	2		positive regulation of interleukin-6 production			IMP	MGI:2678775 	J:85808 	
MGI:108072	Traf6	TNF receptor-associated factor 6	2		positive regulation of T cell cytokine production			ISO	Q9Y4K3 	J:164563 	
MGI:1913150	Trem2	triggering receptor expressed on myeloid cells 2	17		positive regulation of interleukin-10 production			IMP		J:273509 	
MGI:2137352	Trim6	tripartite motif-containing 6	7		positive regulation of cytokine production involved in immune response			ISO	Q9C030 	J:164563 	
MGI:1916347	Trim15	tripartite motif-containing 15	17		positive regulation of type I interferon production			ISO	Q9C019 	J:164563 	
MGI:2137356	Trim16	tripartite motif-containing 16	11		positive regulation of interleukin-1 beta production			ISO	O95361 	J:164563 	
MGI:1917057	Trim32	tripartite motif-containing 32	4		positive regulation of chemokine (C-C motif) ligand 20 production	happens in keratinocyte		IMP		J:159937 	
MGI:1926945	Trpv4	transient receptor potential cation channel, subfamily V, member 4	5		positive regulation of chemokine (C-C motif) ligand 5 production	happens in fat cell		IMP		J:188264 	
MGI:1926945	Trpv4	transient receptor potential cation channel, subfamily V, member 4	5		positive regulation of chemokine (C-X-C motif) ligand 1 production	happens in fat cell,is a part of positive regulation of ERK1 and ERK2 cascade		IMP		J:188264 	
MGI:1926945	Trpv4	transient receptor potential cation channel, subfamily V, member 4	5		positive regulation of interleukin-6 production	happens in fat cell		IMP		J:188264 	
MGI:1926945	Trpv4	transient receptor potential cation channel, subfamily V, member 4	5		positive regulation of macrophage inflammatory protein 1 alpha production	happens in fat cell,is a part of positive regulation of ERK1 and ERK2 cascade		IMP		J:188264 	
MGI:1926945	Trpv4	transient receptor potential cation channel, subfamily V, member 4	5		positive regulation of monocyte chemotactic protein-1 production	happens in fat cell		IMP		J:188264 	
MGI:1855696	Tslp	thymic stromal lymphopoietin	18		positive regulation of chemokine (C-C motif) ligand 1 production			ISO	Q969D9 	J:164563 	
MGI:1855696	Tslp	thymic stromal lymphopoietin	18		positive regulation of chemokine production			ISO	Q969D9 	J:164563 	
MGI:1855696	Tslp	thymic stromal lymphopoietin	18		positive regulation of granulocyte colony-stimulating factor production			ISO	Q969D9 	J:164563 	
MGI:1855696	Tslp	thymic stromal lymphopoietin	18		positive regulation of interleukin-10 production			ISO	Q969D9 	J:164563 	
MGI:1855696	Tslp	thymic stromal lymphopoietin	18		positive regulation of interleukin-13 production			ISO	Q969D9 	J:164563 	
MGI:1855696	Tslp	thymic stromal lymphopoietin	18		positive regulation of interleukin-5 production			ISO	Q969D9 	J:164563 	
MGI:1855696	Tslp	thymic stromal lymphopoietin	18		positive regulation of interleukin-6 production			ISO	Q969D9 	J:164563 	
MGI:1931086	Tusc2	tumor suppressor 2, mitochondrial calcium regulator	9		positive regulation of interleukin-10 production			IMP	MGI:3706236 	J:202328 	
MGI:2445126	Tut4	terminal uridylyl transferase 4	4		positive regulation of interleukin-6 production			IMP		J:153532 	
MGI:98872	Twist1	twist basic helix-loop-helix transcription factor 1	12		positive regulation of interleukin-6 production			ISO	Q15672 	J:164563 	
MGI:98872	Twist1	twist basic helix-loop-helix transcription factor 1	12		positive regulation of monocyte chemotactic protein-1 production			ISO	Q15672 	J:164563 	
MGI:98872	Twist1	twist basic helix-loop-helix transcription factor 1	12		positive regulation of tumor necrosis factor production			ISO	Q15672 	J:164563 	
MGI:102960	Txk	TXK tyrosine kinase	5		positive regulation of interferon-gamma production			ISO	P42681 	J:164563 	
MGI:1277211	Tyrobp	TYRO protein tyrosine kinase binding protein	7		positive regulation of interleukin-1 beta production	is a part of response to axon injury,happens in microglial cell,is a part of microglial cell activation involved in immune response		IMP		J:221150 	
MGI:1277211	Tyrobp	TYRO protein tyrosine kinase binding protein	7		positive regulation of interleukin-6 production	is a part of response to axon injury,happens in microglial cell,is a part of microglial cell activation involved in immune response		IMP		J:221150 	
MGI:1277211	Tyrobp	TYRO protein tyrosine kinase binding protein	7		positive regulation of tumor necrosis factor production	is a part of response to axon injury,happens in microglial cell,is a part of microglial cell activation involved in immune response		IMP		J:221150 	
MGI:1276123	Ucn	urocortin	5		positive regulation of interleukin-6 production			ISO	RGD:3929 	J:155856 	
MGI:1925027	Ulbp1	UL16 binding protein 1	10		positive regulation of interferon-gamma production			IDA		J:82077 	
MGI:1859307	Unc93b1	unc-93 homolog B1, TLR signaling regulator	19		positive regulation of interleukin-12 production			IMP	MGI:3619211 	J:159599 	
MGI:1859307	Unc93b1	unc-93 homolog B1, TLR signaling regulator	19		positive regulation of interleukin-6 production			IMP	MGI:3619211 	J:159599 	
MGI:1922333	Usp50	ubiquitin specific peptidase 50	2		positive regulation of interleukin-1 beta production	happens in bone marrow macrophage		IMP		J:240614 	
MGI:1922333	Usp50	ubiquitin specific peptidase 50	2		positive regulation of interleukin-1 beta production			ISO	Q70EL3 	J:240614 	
MGI:1922333	Usp50	ubiquitin specific peptidase 50	2		positive regulation of interleukin-18 production	happens in bone marrow macrophage		IMP		J:240614 	
MGI:108037	Vegfd	vascular endothelial growth factor D	X		positive regulation of interleukin-6 production			ISO	RGD:620695 	J:155856 	
MGI:3039619	Vtcn1	V-set domain containing T cell activation inhibitor 1	3		positive regulation of interleukin-2 production			IMP		J:132222 	
MGI:98956	Wnt3a	wingless-type MMTV integration site family, member 3A	11		positive regulation of cytokine production	regulates a function/process that happens in dendritic cell		IDA		J:204847 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of chemokine production			ISO	P41221 	J:164563 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of cytokine production	regulates a function/process that happens in dendritic cell		IDA		J:204847 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of cytokine production involved in immune response			ISO	P41221 	J:164563 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of interferon-gamma production			IMP		J:164784 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of interleukin-1 beta production			IDA		J:172972 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of interleukin-1 beta production	regulates a function/process that happens in neuron of cerebral cortex		IGI	CPX-1134 Q9EQD0 	J:176368 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of interleukin-1 beta production	regulates a function/process that happens in neuron of cerebral cortex		IMP		J:176368 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of interleukin-1 beta production			ISO	P41221 	J:164563 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of interleukin-6 production			IDA		J:172972 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of interleukin-6 production			ISO	P41221 	J:164563 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of interleukin-8 production			IDA		J:172972 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of macrophage cytokine production			ISO	P41221 	J:164563 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of tumor necrosis factor production	regulates a function/process that happens in neuron of cerebral cortex,uses UniProtKB:P06804		IGI	CPX-1134 Q9EQD0 	J:176368 	
MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14		positive regulation of tumor necrosis factor production	regulates a function/process that happens in neuron of cerebral cortex,uses UniProtKB:P06804		IMP		J:176368 	
MGI:101948	Wnt11	wingless-type MMTV integration site family, member 11	7		positive regulation of transforming growth factor beta2 production			IMP	MGI:2665014 	J:125640 	
MGI:98970	Xbp1	X-box binding protein 1	11		positive regulation of interleukin-6 production			IDA		J:215658 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		positive regulation of interleukin-10 production			ISO	P47992 	J:164563 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		positive regulation of T cell cytokine production			IDA		J:38259 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		positive regulation of T-helper 1 cell cytokine production			IDA		J:172916 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		positive regulation of T-helper 2 cell cytokine production			IDA		J:172916 	
MGI:104593	Xcl1	chemokine (C motif) ligand 1	1		positive regulation of transforming growth factor beta production			ISO	P47992 	J:164563 	
MGI:1929213	Zbtb20	zinc finger and BTB domain containing 20	16		positive regulation of interferon-beta production			IDA		J:219049 	
MGI:1929213	Zbtb20	zinc finger and BTB domain containing 20	16		positive regulation of interferon-beta production			IMP		J:219049 	
MGI:1929213	Zbtb20	zinc finger and BTB domain containing 20	16		positive regulation of interleukin-6 production			IDA		J:219049 	
MGI:1929213	Zbtb20	zinc finger and BTB domain containing 20	16		positive regulation of interleukin-6 production			IMP		J:219049 	
MGI:1929213	Zbtb20	zinc finger and BTB domain containing 20	16		positive regulation of tumor necrosis factor production			IDA		J:219049 	
MGI:1929213	Zbtb20	zinc finger and BTB domain containing 20	16		positive regulation of tumor necrosis factor production			IMP		J:219049 	
MGI:1926031	Zc3hav1	zinc finger CCCH type, antiviral 1	6		positive regulation of interferon-alpha production			ISO	Q7Z2W4 	J:164563 	
MGI:1926031	Zc3hav1	zinc finger CCCH type, antiviral 1	6		positive regulation of interferon-beta production			ISO	Q7Z2W4 	J:164563 	
MGI:1926031	Zc3hav1	zinc finger CCCH type, antiviral 1	6		positive regulation of type I interferon production			IDA		J:167454 	
MGI:1915167	Zcchc3	zinc finger, CCHC domain containing 3	2		positive regulation of type I interferon production			IMP		J:271802 	
MGI:107342	Zfp64	zinc finger protein 64	2		positive regulation of interferon-beta production			IDA		J:219048 	
MGI:107342	Zfp64	zinc finger protein 64	2		positive regulation of interferon-beta production			IMP		J:219048 	
MGI:107342	Zfp64	zinc finger protein 64	2		positive regulation of interleukin-6 production			IDA		J:219048 	
MGI:107342	Zfp64	zinc finger protein 64	2		positive regulation of interleukin-6 production			IMP		J:219048 	
MGI:107342	Zfp64	zinc finger protein 64	2		positive regulation of tumor necrosis factor production			IDA		J:219048 	
MGI:107342	Zfp64	zinc finger protein 64	2		positive regulation of tumor necrosis factor production			IMP		J:219048 	
