NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	29	29		
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	28	28		
GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	15	15		
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	12		Rejected!	
GOBP_FIBROBLAST_ACTIVATION	19	19		
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE	50	50		
GOBP_T_HELPER_17_CELL_DIFFERENTIATION	33	33		
GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT	13		Rejected!	
GOBP_TERMINAL_BUTTON_ORGANIZATION	9		Rejected!	
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_1_PRODUCTION	6		Rejected!	
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	27	27		
GOBP_LIVER_MORPHOGENESIS	34	34		
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	57	57		
GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING	22	22		
GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS	45	45		
GOBP_CAVEOLIN_MEDIATED_ENDOCYTOSIS	11		Rejected!	
GOBP_OXYGEN_METABOLIC_PROCESS	5		Rejected!	
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	244	233		
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	427	418		
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE	42	41		
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	48	46		
GOBP_INTERLEUKIN_33_PRODUCTION	5		Rejected!	
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_MITOCHONDRION	5		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	307	304		
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE	68	67		
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	51	51		
GOBP_NEUTROPHIL_EXTRAVASATION	16	15		
GOBP_LAMELLIPODIUM_MORPHOGENESIS	16	16		
GOBP_MULTINUCLEAR_OSTEOCLAST_DIFFERENTIATION	10		Rejected!	
GOBP_OSTEOCLAST_FUSION	7		Rejected!	
GOBP_LYMPHOCYTE_MIGRATION	108	107		
GOBP_EOSINOPHIL_MIGRATION	23	22		
GOBP_T_CELL_MIGRATION	65	64		
GOBP_THYMOCYTE_MIGRATION	8		Rejected!	
GOBP_T_CELL_EXTRAVASATION	13		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	12		Rejected!	
GOBP_RESPONSE_TO_HYDROXYUREA	13		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_CAMPTOTHECIN	5		Rejected!	
GOBP_POSITIVE_REGULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	12		Rejected!	
GOBP_ENDOCYTOSIS_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL	21		Rejected!	
GOBP_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION	12		Rejected!	
GOBP_VIRAL_TRANSLATIONAL_TERMINATION_REINITIATION	5		Rejected!	
GOBP_INTRACELLULAR_TRANSPORT_OF_VIRUS	5		Rejected!	
GOBP_MRNA_METHYLATION	15	15		
GOBP_RESPONSE_TO_PHENYLALANINE	25	24		
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	1426		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	731		Rejected!	
GOBP_AMINO_ACID_HOMEOSTASIS	8		Rejected!	
GOBP_REGULATION_OF_FERTILIZATION	18	17		
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	76	76		
GOBP_LYTIC_VACUOLE_ORGANIZATION	87	85		
GOBP_HISTONE_H3_K4_TRIMETHYLATION	24	24		
GOBP_PROTEIN_K6_LINKED_UBIQUITINATION	9		Rejected!	
GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY	44	44		
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	59	59		
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION	42	42		
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	69	69		
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_CONTRACTION	38	38		
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	28	28		
GOBP_MEMBRANE_REPOLARIZATION	45	45		
GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	31	31		
GOBP_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL	19	19		
GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	17	17		
GOBP_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	12		Rejected!	
GOBP_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_SIGNALING	13		Rejected!	
GOBP_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION	30	30		
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS	7		Rejected!	
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	15	15		
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_SIGNALING	11		Rejected!	
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_SIGNALING	7		Rejected!	
GOBP_PURKINJE_MYOCYTE_TO_VENTRICULAR_CARDIAC_MUSCLE_CELL_SIGNALING	5		Rejected!	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_POTENTIAL	9		Rejected!	
GOBP_CARDIAC_MUSCLE_CELL_CARDIAC_MUSCLE_CELL_ADHESION	7		Rejected!	
GOBP_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL	5		Rejected!	
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	10		Rejected!	
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	43	43		
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION	13		Rejected!	
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION	14		Rejected!	
GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	39	39		
GOBP_ENDOTHELIN_RECEPTOR_SIGNALING_PATHWAY	11		Rejected!	
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS	16	16		
GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	49	48		
GOBP_PRIMITIVE_STREAK_FORMATION	11		Rejected!	
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	37	37		
GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS	30	30		
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	22	22		
GOBP_NEGATIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	6		Rejected!	
GOBP_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	20	20		
GOBP_POSITIVE_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	20	20		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	11		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	5		Rejected!	
GOBP_TUBULIN_DEACETYLATION	24	23		
GOBP_POSITIVE_REGULATION_OF_DEACETYLASE_ACTIVITY	9		Rejected!	
GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	39	39		
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	21	21		
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	16	16		
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_NUCLEATION	6		Rejected!	
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	563		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	266	250		
GOBP_REGULATION_OF_RIBOSOME_BIOGENESIS	7		Rejected!	
GOBP_RELAXATION_OF_MUSCLE	37	36		
GOBP_FOAM_CELL_DIFFERENTIATION	28	27		
GOBP_POSITIVE_REGULATION_OF_MAPKKK_CASCADE_BY_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	6		Rejected!	
GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	17	17		
GOBP_NEGATIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	9		Rejected!	
GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION	13		Rejected!	
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	242	239		
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	135	133		
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	11		Rejected!	
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	274	269		
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	121	119		
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	147	147		
GOBP_COCHLEA_DEVELOPMENT	50	50		
GOBP_COCHLEA_MORPHOGENESIS	28	28		
GOBP_COPII_COATED_VESICLE_CARGO_LOADING	14		Rejected!	
GOBP_COPII_COATED_VESICLE_BUDDING	35	35		
GOBP_C_5_METHYLATION_OF_CYTOSINE	5		Rejected!	
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT	6		Rejected!	
GOBP_REGULATION_OF_SYNAPSE_MATURATION	16	16		
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_MATURATION	10		Rejected!	
GOBP_TISSUE_MIGRATION	331	322		
GOBP_EPITHELIAL_CELL_CELL_ADHESION	17	17		
GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION	35	34		
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	20	20		
GOBP_MEMBRANE_FISSION	31	31		
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	258	252		
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE	26	26		
GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_CELLULAR_SPHINGOLIPID_HOMEOSTASIS	6		Rejected!	
GOBP_ENDOPLASMIC_RETICULUM_MEMBRANE_ORGANIZATION	14		Rejected!	
GOBP_GOLGI_TO_LYSOSOME_TRANSPORT	11		Rejected!	
GOBP_GOLGI_RIBBON_FORMATION	12		Rejected!	
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	39	39		
GOBP_GOLGI_DISASSEMBLY	7		Rejected!	
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	29	29		
GOBP_ORGANELLE_MEMBRANE_FUSION	120	119		
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY	42	42		
GOBP_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE	16	16		
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	41	40		
GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT	36	35		
GOBP_POSITIVE_REGULATION_OF_KIDNEY_DEVELOPMENT	12		Rejected!	
GOBP_REGULATION_OF_PANCREATIC_JUICE_SECRETION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_PANCREATIC_JUICE_SECRETION	5		Rejected!	
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_URETERIC_BUD_MORPHOGENESIS	25	24		
GOBP_REGULATION_OF_GLOMERULUS_DEVELOPMENT	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLOMERULUS_DEVELOPMENT	5		Rejected!	
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	53	52		
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	30	30		
GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	23	22		
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	18	17		
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	5		Rejected!	
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	52	51		
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	31	30		
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	12		Rejected!	
GOBP_SPONGIOTROPHOBLAST_LAYER_DEVELOPMENTAL_GROWTH	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY	35	35		
GOBP_NEGATIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY	8		Rejected!	
GOBP_CHROMOSOME_LOCALIZATION_TO_NUCLEAR_ENVELOPE_INVOLVED_IN_HOMOLOGOUS_CHROMOSOME_SEGREGATION	13		Rejected!	
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION	43	43		
GOBP_REGULATION_OF_SPINDLE_CHECKPOINT	23	22		
GOBP_NEGATIVE_REGULATION_OF_SPINDLE_CHECKPOINT	5		Rejected!	
GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION	13		Rejected!	
GOBP_REGULATION_OF_ARACHIDONIC_ACID_SECRETION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ARACHIDONIC_ACID_SECRETION	7		Rejected!	
GOBP_REGULATION_OF_HISTONE_H4_ACETYLATION	15	15		
GOBP_POSITIVE_REGULATION_OF_HISTONE_H4_ACETYLATION	7		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_HISTONE_H4_ACETYLATION	7		Rejected!	
GOBP_AXIS_ELONGATION_INVOLVED_IN_SOMITOGENESIS	5		Rejected!	
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	258	254		
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	9		Rejected!	
GOBP_REGULATION_OF_RETINAL_GANGLION_CELL_AXON_GUIDANCE	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	108	108		
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_SPINDLE_ASSEMBLY_CHECKPOINT	12		Rejected!	
GOBP_FIBROBLAST_GROWTH_FACTOR_PRODUCTION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_PRODUCTION	5		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_PRODUCTION	5		Rejected!	
GOBP_REGULATION_OF_SOMATOSTATIN_SECRETION	7		Rejected!	
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT	37	36		
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_IMPORT	21	21		
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT	7		Rejected!	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	318	314		
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	104	104		
GOBP_REGULATION_OF_OSTEOCLAST_PROLIFERATION	5		Rejected!	
GOBP_REGULATION_OF_MITOCHONDRIAL_DNA_REPLICATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING	62	59		
GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	98	95		
GOBP_MEIOTIC_SPINDLE_ASSEMBLY	10		Rejected!	
GOBP_MITOTIC_SPINDLE_ASSEMBLY	70	70		
GOBP_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION	18	18		
GOBP_POSITIVE_REGULATION_OF_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_FORMATION	12		Rejected!	
GOBP_REGULATION_OF_PROTEIN_DEACETYLATION	66	64		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEACETYLATION	36	35		
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	36	36		
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	30	30		
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	145	144		
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	48	48		
GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS	34	33		
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION	8		Rejected!	
GOBP_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR	7		Rejected!	
GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	57	57		
GOBP_REGULATION_OF_PLATELET_AGGREGATION	30	30		
GOBP_NEGATIVE_REGULATION_OF_PLATELET_AGGREGATION	14		Rejected!	
GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	26	26		
GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	17	17		
GOBP_CELLULAR_ORGANOHALOGEN_METABOLIC_PROCESS	9		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	7		Rejected!	
GOBP_REGULATION_OF_HEART_INDUCTION	5		Rejected!	
GOBP_PHAGOSOME_MATURATION	27	27		
GOBP_PHAGOSOME_ACIDIFICATION	6		Rejected!	
GOBP_PHAGOSOME_LYSOSOME_FUSION	12		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	12		Rejected!	
GOBP_CELLULAR_SENESCENCE	137	128		
GOBP_REPLICATIVE_SENESCENCE	12		Rejected!	
GOBP_STRESS_INDUCED_PREMATURE_SENESCENCE	7		Rejected!	
GOBP_ONCOGENE_INDUCED_CELL_SENESCENCE	5		Rejected!	
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	536		Rejected!	
GOBP_ACINAR_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_ACTIVATION_OF_MEIOSIS	6		Rejected!	
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_ENVELOPE	12		Rejected!	
GOBP_GLUTAMATE_HOMEOSTASIS	5		Rejected!	
GOBP_CATECHOLAMINE_UPTAKE	17	17		
GOBP_MESENCHYMAL_CELL_MIGRATION	66	65		
GOBP_ENDOCARDIAL_CUSHION_TO_MESENCHYMAL_TRANSITION	7		Rejected!	
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS	68	67		
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC	29	29		
GOBP_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC	16	16		
GOBP_EPIBOLY	35	35		
GOBP_SPHINGOLIPID_MEDIATED_SIGNALING_PATHWAY	13		Rejected!	
GOBP_PODOCYTE_CELL_MIGRATION	7		Rejected!	
GOBP_VESICLE_TETHERING_INVOLVED_IN_EXOCYTOSIS	9		Rejected!	
GOBP_ACTIN_FILAMENT_REORGANIZATION	10		Rejected!	
GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_INTESTINAL_BARRIER	13		Rejected!	
GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY	85	76		
GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING	20	20		
GOBP_SENSORY_ORGAN_MORPHOGENESIS	323	317		
GOBP_MALE_ANATOMICAL_STRUCTURE_MORPHOGENESIS	5		Rejected!	
GOBP_UBIQUITIN_INDEPENDENT_PROTEIN_CATABOLIC_PROCESS_VIA_THE_MULTIVESICULAR_BODY_SORTING_PATHWAY	5		Rejected!	
GOBP_ACTIVATION_OF_GTPASE_ACTIVITY	104	104		
GOBP_MICROGLIAL_CELL_MEDIATED_CYTOTOXICITY	5		Rejected!	
GOBP_MITOCHONDRIAL_TRNA_PROCESSING	8		Rejected!	
GOBP_TELOMERIC_LOOP_DISASSEMBLY	9		Rejected!	
GOBP_WALKING_BEHAVIOR	50	50		
GOBP_CEREBROSPINAL_FLUID_CIRCULATION	19	16		
GOBP_SCARNA_LOCALIZATION_TO_CAJAL_BODY	5		Rejected!	
GOBP_TELOMERASE_RNA_LOCALIZATION	8		Rejected!	
GOBP_ENDOTHELIAL_CELL_MATRIX_ADHESION	8		Rejected!	
GOBP_ENDOTHELIAL_CELL_MATRIX_ADHESION_VIA_FIBRONECTIN	6		Rejected!	
GOBP_REVERSIBLE_DIFFERENTIATION	5		Rejected!	
GOBP_IMMUNOLOGICAL_MEMORY_PROCESS	11		Rejected!	
GOBP_IMMUNOLOGICAL_MEMORY_FORMATION_PROCESS	8		Rejected!	
GOBP_DNA_REPAIR_COMPLEX_ASSEMBLY	5		Rejected!	
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	68	67		
GOBP_ENERGY_HOMEOSTASIS	86	86		
GOBP_RESPONSE_TO_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR	12		Rejected!	
GOBP_RENAL_PROTEIN_ABSORPTION	8		Rejected!	
GOBP_LYMPHOCYTE_MIGRATION_INTO_LYMPHOID_ORGANS	8		Rejected!	
GOBP_DENDRITIC_CELL_DIFFERENTIATION	44	43		
GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	59	59		
GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS	13		Rejected!	
GOBP_MOTOR_NEURON_APOPTOTIC_PROCESS	27	27		
GOBP_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS	15		Rejected!	
GOBP_DENDRITIC_SPINE_MAINTENANCE	25	25		
GOBP_NCRNA_EXPORT_FROM_NUCLEUS	9		Rejected!	
GOBP_ANTERIOR_HEAD_DEVELOPMENT	8		Rejected!	
GOBP_RESPONSE_TO_THYROID_HORMONE	13		Rejected!	
GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS	10		Rejected!	
GOBP_DUCTUS_ARTERIOSUS_CLOSURE	6		Rejected!	
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DEVELOPMENT	15	15		
GOBP_PRESYNAPTIC_MEMBRANE_ORGANIZATION	11		Rejected!	
GOBP_SYNAPTIC_VESICLE_CLUSTERING	18	18		
GOBP_CRANIOFACIAL_SUTURE_MORPHOGENESIS	17	16		
GOBP_POSTSYNAPTIC_MEMBRANE_ASSEMBLY	9		Rejected!	
GOBP_PRESYNAPTIC_MEMBRANE_ASSEMBLY	8		Rejected!	
GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY	21	21		
GOBP_GAMMA_AMINOBUTYRIC_ACID_RECEPTOR_CLUSTERING	5		Rejected!	
GOBP_AMPA_GLUTAMATE_RECEPTOR_CLUSTERING	14		Rejected!	
GOBP_NMDA_GLUTAMATE_RECEPTOR_CLUSTERING	6		Rejected!	
GOBP_GEPHYRIN_CLUSTERING_INVOLVED_IN_POSTSYNAPTIC_DENSITY_ASSEMBLY	5		Rejected!	
GOBP_POSTSYNAPTIC_DENSITY_PROTEIN_95_CLUSTERING	10		Rejected!	
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE	75	74		
GOBP_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	25	25		
GOBP_MESENCHYMAL_CELL_APOPTOTIC_PROCESS	17	16		
GOBP_GABAERGIC_NEURON_DIFFERENTIATION	20	20		
GOBP_AMMONIUM_ION_METABOLIC_PROCESS	26	26		
GOBP_MESENCHYMAL_STEM_CELL_PROLIFERATION	6		Rejected!	
GOBP_RUFFLE_ASSEMBLY	45	45		
GOBP_AMELOGENESIS	28	26		
GOBP_DENTINOGENESIS	5		Rejected!	
GOBP_APOPTOTIC_SIGNALING_PATHWAY	627		Rejected!	
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	238	234		
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	311	307		
GOBP_EXECUTION_PHASE_OF_APOPTOSIS	72	70		
GOBP_HISTONE_H3_K36_TRIMETHYLATION	6		Rejected!	
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	12		Rejected!	
GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	22	22		
GOBP_RENAL_FILTRATION	30	30		
GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION	17	17		
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE	50	50		
GOBP_CHROMOSOME_ATTACHMENT_TO_THE_NUCLEAR_ENVELOPE	7		Rejected!	
GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION_TO_BONE_MARROW	5		Rejected!	
GOBP_AMYLOID_BETA_CLEARANCE	36	36		
GOBP_MITOCHONDRIAL_RESPIRASOME_ASSEMBLY	8		Rejected!	
GOBP_OLIGODENDROCYTE_APOPTOTIC_PROCESS	6		Rejected!	
GOBP_RENAL_TUBULAR_SECRETION	39	38		
GOBP_SELF_PROTEOLYSIS	12		Rejected!	
GOBP_OMEGA_HYDROXYLASE_P450_PATHWAY	6		Rejected!	
GOBP_AMMONIUM_HOMEOSTASIS	6		Rejected!	
GOBP_COMPLEMENT_DEPENDENT_CYTOTOXICITY	11		Rejected!	
